Replay 1|true|381
695.1810913085938,137.5247802734375,-729.4403686523438|-0.9995822310447693,-0.02846428006887436,-0.005015557166188955|-0.02845519222319126,0.9995933175086975,-0.001873784582130611|Running
694.6728515625,137.83621215820312,-729.4407958984375|-0.9999924302101135,0.003859999356791377,0.00045341800432652235|0.003859942313283682,0.9999925494194031,-0.00012648667325265706|Running
694.2045288085938,138.1206817626953,-729.43994140625|-0.999993622303009,0.0029570041224360466,0.00199337606318295|0.0029572402127087116,0.9999956488609314,0.00011547261237865314|Running
693.7369384765625,139.00404357910156,-729.43896484375|-0.9999978542327881,-0.0003299022209830582,0.0020562042482197285|-0.0003296041686553508,0.9999999403953552,0.00014529374311678112|Jumping
693.2693481445312,139.88739013671875,-729.43798828125|-0.9999913573265076,-0.0036139958538115025,0.002056085504591465|-0.003613642882555723,0.9999934434890747,0.00017533139907754958|Jumping
692.918701171875,140.54991149902344,-729.437255859375|-0.9999794363975525,-0.006075200159102678,0.0020655710250139236|-0.006074803881347179,0.9999815225601196,0.00019792624516412616|Jumping
692.4511108398438,141.43325805664062,-729.4362182617188|-0.9999541640281677,-0.00935429148375988,0.002055818447843194|-0.009353842586278915,0.9999562501907349,0.00022795969562139362|Jumping
691.8703002929688,142.4863739013672,-729.43505859375|-0.9999890327453613,-0.004199593793600798,0.002082624938338995|-0.004199411254376173,0.9999911785125732,0.00009199971100315452|Freefall
691.5216064453125,143.0773468017578,-729.4343872070312|-0.9999967217445374,-0.0014819573843851686,0.0020937093067914248|-0.0014818963827565312,0.999998927116394,0.00003067974466830492|Freefall
691.0557250976562,143.81764221191406,-729.4334106445312|-0.9999977946281433,-0.00006777761882403865,0.0020941973198205233|-0.00006777688395231962,1,4.2190134763586684e-07|Freefall
690.5892944335938,144.50343322753906,-729.4324340820312|-0.9999977946281433,0.000139442621730268,0.00209436914883554|0.00013943591329734772,1,-0.000003348701056893333|Freefall
690.1226806640625,145.1347198486328,-729.4314575195312|-0.9999977946281433,0.00007346699567278847,0.0020944455172866583|0.00007346375059569255,1,-0.0000016248926613116055|Freefall
689.6561279296875,145.7115020751953,-729.4304809570312|-0.9999977946281433,0.000018455986719345674,0.00209440547041595|0.00001845523547672201,1,-3.7759801330139453e-07|Freefall
689.1895751953125,146.23379516601562,-729.4295043945312|-0.9999977946281433,1.9235517356719356e-07,0.0020943654235452414|1.9237684512063424e-07,1,1.0147870987964325e-08|Freefall
688.7230224609375,146.7015838623047,-729.4285278320312|-0.9999977946281433,-0.0000020433349163795356,0.0020944445859640837|-0.0000020432380551937968,1,4.843371925744577e-08|Freefall
688.2564697265625,147.1148681640625,-729.4275512695312|-0.9999977946281433,-9.70029987001908e-07,0.002094404539093375|-9.69987922871951e-07,1,2.1069613609370208e-08|Freefall
687.7899169921875,147.47366333007812,-729.4265747070312|-0.9999977946281433,-2.0685506285644806e-07,0.0020943644922226667|-2.0684760215772258e-07,1,3.782868240875814e-09|Freefall
687.3233642578125,147.7779541015625,-729.4255981445312|-0.9999977946281433,3.118799085655155e-08,0.002094443654641509|3.11859551516136e-08,1,-1.005797778397266e-09|Freefall
686.8568115234375,148.02774047851562,-729.4246215820312|-0.9999977946281433,1.1707742686439815e-07,0.0020944036077708006|1.1707241753811104e-07,1,-2.514561892041911e-09|Freefall
686.2736206054688,148.26332092285156,-729.4234008789062|-0.9999977946281433,1.2884223110631865e-07,0.0020943833515048027|1.288372288854589e-07,1,-2.522549946704089e-09|Freefall
685.8070678710938,148.39048767089844,-729.4224243164062|-0.9999977946281433,1.3824502786974335e-07,0.0020943433046340942|1.3824003985973832e-07,1,-2.5289306204712148e-09|Freefall
685.4571533203125,148.45008850097656,-729.4216918945312|-0.9999977946281433,1.4529186387335358e-07,0.002094402676448226|1.4528687586334854e-07,1,-2.5337243414469413e-09|Freefall
684.8739624023438,148.48130798339844,-729.4204711914062|-0.9999977946281433,1.570265482087052e-07,0.002094382420182228|1.5702156019870017e-07,1,-2.5416901916486268e-09|Freefall
684.43212890625,148.44496154785156,-729.4194946289062|-0.9999977946281433,1.6640525757338764e-07,0.0020942878909409046|1.6640028377423732e-07,1,-2.5480522136689387e-09|Freefall
684.030029296875,148.3541259765625,-729.418701171875|-0.9999977946281433,1.7577596622686542e-07,0.0020942906849086285|1.757709924277151e-07,1,-2.5544275583655462e-09|Freefall
683.7545166015625,148.25022888183594,-729.4181518554688|-0.9999977946281433,1.827987432534428e-07,0.002094290917739272|1.827937836651472e-07,1,-2.559205514174323e-09|Freefall
683.4219360351562,148.0640106201172,-729.4174194335938|-0.9999977946281433,1.7470371460603928e-07,0.002094290917739272|1.7469919555423985e-07,1,-2.342340765792983e-09|Freefall
683.1290283203125,147.82330322265625,-729.4168090820312|-0.9999970197677612,1.1428689106196543e-07,-0.002442215336486697|1.1428885926534349e-07,1,-6.63709198711615e-10|Freefall
682.8758544921875,147.52809143066406,-729.4163208007812|-0.9999756217002869,5.392702817630379e-08,-0.006978551857173443|5.3923173481962294e-08,1,7.400831614212677e-10|Freefall
682.6624145507812,147.17837524414062,-729.4158325195312|-0.9999756217002869,-6.381216000050927e-09,-0.006978551857173443|-6.392709472891056e-09,1,1.6246546330478395e-09|Freefall
682.4886474609375,146.774169921875,-729.4154663085938|-0.9999756217002869,-6.663787388561104e-08,-0.006978551857173443|-6.66570016960577e-08,1,2.508469876261188e-09|Freefall
682.4277954101562,146.31546020507812,-729.4153442382812|-0.9999756217002869,-1.0915080395079713e-07,-0.006978551857173443|-1.0917392501141876e-07,1,2.9326727712941647e-09|Landed
682.42578125,145.8674774169922,-729.4153442382812|-0.9999756217002869,-9.857352267772512e-08,-0.006978551857173443|-9.858974436838253e-08,1,1.9805304063424956e-09|Landed
682.42578125,145.56068420410156,-729.4153442382812|-0.9999756217002869,-8.800528661367935e-08,-0.006978551857173443|-8.801460893437252e-08,1,1.0292019458901791e-09|Running
682.42578125,145.1993865966797,-729.4153442382812|-0.9997879266738892,-7.746100294525604e-08,-0.02059478685259819|-7.745436647610404e-08,1,-1.1199224880797942e-09|Running
682.42578125,144.78359985351562,-729.4153442382812|-0.9992495775222778,-6.69486510673778e-08,-0.03873401880264282|-6.686422437951478e-08,1,-3.474965204475211e-09|Running
682.42578125,144.73133850097656,-729.4153442382812|-0.9988569021224976,-5.645801337550438e-08,-0.04780029132962227|-5.628189114759152e-08,1,-5.030486249779642e-09|Running
682.42578125,144.77377319335938,-729.4153442382812|-0.9983817934989929,-4.598995317905974e-08,-0.056866083294153214|-4.5694875439039606e-08,1,-6.489295767408976e-09|Running
682.42578125,144.8079376220703,-729.4153442382812|-0.997515082359314,-3.555284777689849e-08,-0.07045289874076843|-3.507228285570818e-08,1,-8.058060885218765e-09|Running
682.42578125,144.831787109375,-729.4153442382812|-0.993291974067688,-2.2627986595580296e-08,-0.11563336849212646|-2.152075673222953e-08,1,-1.0823793417102934e-08|Running
682.42578125,144.84156799316406,-729.4153442382812|-0.9796450734138489,-1.2521925718544935e-08,-0.20073743164539337|-9.99899452125419e-09,1,-1.358221890512823e-08|Running
682.42578125,144.84690856933594,-729.4153442382812|-0.934658944606781,2.4989637026351375e-08,-0.3555454909801483|2.9018695002491768e-08,1,-5.999079455420997e-09|Running
682.42578125,144.84983825683594,-729.4153442382812|-0.8531776666641235,1.0561560515043311e-07,-0.5216203927993774|1.0040363207508562e-07,1,3.825284977665433e-08|Running
682.42578125,144.85142517089844,-729.4153442382812|-0.7350714206695557,1.2189197207135294e-07,-0.677989661693573|9.596376315812449e-08,1,7.574119820219494e-08|Running
682.42578125,144.8521270751953,-729.4153442382812|-0.6180405020713806,1.2112406011510757e-07,-0.7861462235450745|7.780069211094087e-08,1,9.29090262502541e-08|Running
682.4258422851562,144.85267639160156,-729.4153442382812|-0.48829522728919983,1.1952752743127348e-07,-0.8726785182952881|5.8196356178541464e-08,1,1.0440331976724337e-07|Running
682.4258422851562,144.85296630859375,-729.4153442382812|-0.35753968358039856,1.289812843197069e-07,-0.9338979721069336|4.4272042032389436e-08,1,1.2116127834360668e-07|Running
682.4258422851562,144.85313415527344,-729.4153442382812|-0.2776273190975189,9.22912093415107e-08,-0.9606888294219971|2.5247377521964154e-08,1,8.877155721620511e-08|Running
682.3971557617188,144.8532257080078,-729.5137939453125|-0.2756626307964325,5.930169422185827e-08,-0.9612544178962708|1.7138944485850516e-08,1,5.6776983115014446e-08|Running
682.3231811523438,144.85328674316406,-729.77001953125|-0.27593937516212463,2.6389729512743543e-08,-0.9611750245094299|9.224363495263788e-09,1,2.4807514265035024e-08|Running
682.2069091796875,144.9677734375,-730.1746215820312|-0.2759714126586914,-6.493402260332459e-09,-0.9611658453941345|1.2994657572207302e-09,1,-7.12886105702637e-09|Running
682.0802001953125,145.83067321777344,-730.6155395507812|-0.2716093361377716,-3.935351600148351e-08,-0.9624075889587402|-6.587246748068765e-09,1,-3.9031650800325224e-08|Jumping
681.9534912109375,146.63906860351562,-731.0634765625|-0.27161023020744324,-7.218554998189575e-08,-0.9624073505401611|-1.4499538458778716e-08,1,-7.091313847240599e-08|Freefall
681.8267822265625,147.39295959472656,-731.5126342773438|-0.26764243841171265,-1.0489422663795267e-07,-0.9635183215141296|-2.2060065774098803e-08,1,-1.0273807760086129e-07|Freefall
681.7017822265625,148.0923614501953,-731.9622802734375|-0.26342687010765076,-1.371841591435441e-07,-0.9646793603897095|-2.9330784911962837e-08,1,-1.3419759170574252e-07|Freefall
681.5787353515625,148.7372589111328,-732.4124145507812|-0.2590656578540802,-1.6895495491553447e-07,-0.9658597111701965|-3.6297254979444915e-08,1,-1.6519126688763208e-07|Freefall
681.4578247070312,149.32765197753906,-732.8630981445312|-0.24670206010341644,-1.274246415050584e-07,-0.9690913558006287|-2.6264222796612557e-08,1,-1.2480268196668476e-07|Freefall
681.342529296875,149.86354064941406,-733.3153076171875|-0.23381315171718597,-8.204518309185005e-08,-0.9722815752029419|-1.5746064008226313e-08,1,-8.059758727085864e-08|Freefall
681.2062377929688,150.45677185058594,-733.8824462890625|-0.2249106615781784,-2.0374454123839314e-08,-0.9743793606758118|-2.8801487861329633e-09,1,-2.0245376930461134e-08|Freefall
681.1014404296875,150.8700408935547,-734.3372192382812|-0.21559040248394012,3.1456291793574565e-08,-0.9764838814735413|7.520732481225423e-09,1,3.055339092838949e-08|Freefall
681.0007934570312,151.2288055419922,-734.7929077148438|-0.2147638499736786,8.447332078276304e-08,-0.9766660332679749|1.7947142438856645e-08,1,8.254502859017521e-08|Freefall
680.9006958007812,151.5330810546875,-735.2487182617188|-0.2144394814968109,1.3751034089182212e-07,-0.9767372608184814|2.838944723748682e-08,1,1.3455257885652827e-07|Freefall
680.8256225585938,151.72552490234375,-735.590576171875|-0.21440161764621735,1.2489122980241518e-07,-0.97674560546875|2.557182909868061e-08,1,1.222514640630834e-07|Freefall
680.7255249023438,151.93441772460938,-736.04638671875|-0.2143980860710144,1.0807832495629555e-07,-0.9767463803291321|2.182499336811361e-08,1,1.0586073528884299e-07|Freefall
680.6254272460938,152.08880615234375,-736.502197265625|-0.21037042140960693,9.137713874451947e-08,-0.9776217341423035|1.762011514472306e-08,1,8.967720788177758e-08|Freefall
680.5270385742188,152.18870544433594,-736.9584350585938|-0.20609180629253387,7.508467803063468e-08,-0.9785326719284058|1.3532113207759267e-08,1,7.388186418211262e-08|Freefall
680.4308471679688,152.23410034179688,-737.4151000976562|-0.20166714489459991,5.930239765916667e-08,-0.9794541001319885|9.609846252089937e-09,1,5.8567735550241196e-08|Freefall
680.3366088867188,152.22499084472656,-737.8721313476562|-0.19318249821662903,4.444490642185883e-08,-0.9811628460884094|5.67397950845816e-09,1,4.418103927150696e-08|Freefall
680.2462768554688,152.11695861816406,-738.3300170898438|-0.18361158668994904,3.060059583503971e-08,-0.9829988479614258|2.04721750662884e-09,1,3.074744725495293e-08|Landed
680.1600952148438,151.95098876953125,-738.7886962890625|-0.16990862786769867,1.683706507549232e-08,-0.9854598045349121|-1.5503153205642661e-09,1,1.7352789427604876e-08|Landed
680.0799560546875,151.7305145263672,-739.2484130859375|-0.16091811656951904,3.094438705275593e-09,-0.9869677424430847|-4.873823122863996e-09,1,3.929941261304748e-09|Running
680.0042114257812,151.45555114746094,-739.7088012695312|-0.14746734499931335,-1.0621991286541288e-08,-0.9890668988227844|-8.089483749529336e-09,1,-9.533284384133367e-09|Running
679.917236328125,151.0352020263672,-740.2855834960938|-0.14746636152267456,-2.7751047682045282e-08,-0.9890670776367188|-1.2038942287517784e-08,1,-2.6262837238277825e-08|Running
679.848388671875,150.68861389160156,-740.7472534179688|-0.14746257662773132,-4.144111187542876e-08,-0.9890676140785217|-1.519538095351436e-08,1,-3.963365102777061e-08|Running
679.8637084960938,150.66506958007812,-741.0767211914062|-0.1653900146484375,-5.171492745148498e-08,-0.9862282276153564|-1.8277868107929862e-08,1,-4.937189146403398e-08|Running
680.0407104492188,150.69813537597656,-741.4786987304688|-0.20996195077896118,-6.542985175883587e-08,-0.9777095317840576|-2.365072226950815e-08,1,-6.184259859765007e-08|Running
680.2926635742188,150.7272186279297,-741.8698120117188|-0.2540961802005768,-7.913157418215633e-08,-0.9671789407730103|-2.9580771609971634e-08,1,-7.404545954159403e-08|Running
680.7070922851562,150.7527313232422,-742.5733642578125|-0.3020367920398712,-1.03021612574139e-07,-0.9532962441444397|-3.874289333793968e-08,1,-9.579375870316653e-08|Running
680.8171997070312,150.75634765625,-742.7789916992188|-0.35347625613212585,-1.0980276954342116e-07,-0.9354435205459595|-4.5470638809774755e-08,1,-1.0019844154385282e-07|Running
680.96484375,150.7600860595703,-743.09619140625|-0.35347628593444824,-1.1996908710898424e-07,-0.9354434609413147|-4.7826183902088815e-08,1,-1.1017625212161875e-07|Running
681.1571044921875,150.76303100585938,-743.5214233398438|-0.35347625613212585,-1.335140353830866e-07,-0.9354435205459595|-5.096455524267185e-08,1,-1.234700590657667e-07|Running
681.3492431640625,150.7646484375,-743.9467163085938|-0.35347628593444824,-7.652544553593543e-08,-0.9354434609413147|-2.8026930110058856e-08,1,-7.121604994608788e-08|Running
681.5894165039062,150.7656707763672,-744.4783325195312|-0.35347625613212585,-5.358198329474817e-09,-0.9354435205459595|6.175504552174971e-10,1,-5.961330540316112e-09|Running
681.7335205078125,150.7659912109375,-744.7973022460938|-0.35347628593444824,3.730568920445876e-08,-0.9354434609413147|1.7789565376347127e-08,1,3.3158070067429435e-08|Running
681.9736938476562,150.7662811279297,-745.3289184570312|-0.35347625613212585,9.099054665284712e-08,-0.9354435205459595|3.906032475242682e-08,1,8.251021910155032e-08|Running
682.1658325195312,150.76641845703125,-745.7542114257812|-0.35347628593444824,7.836617754719555e-08,-0.9354434609413147|3.263123105057275e-08,1,7.144399205571972e-08|Running
682.2409057617188,150.76646423339844,-746.0753784179688|-0.3703944981098175,6.887795933607777e-08,-0.9288745522499084|2.9104205268026817e-08,1,6.254657591853174e-08|Running
682.1800537109375,150.76651000976562,-746.5069580078125|-0.4080124497413635,5.617062726059885e-08,-0.9129763841629028|2.5214285770402967e-08,1,5.025637506150815e-08|Running
681.99853515625,150.76651000976562,-746.9340209960938|-0.45709851384162903,4.341941561847307e-08,-0.8894160985946655|2.1498223645721737e-08,1,3.7769282812405436e-08|Running
681.7886962890625,150.76651000976562,-747.3506469726562|-0.5087419748306274,3.0662487660038096e-08,-0.8609190583229065|1.727911680404759e-08,1,2.5405263670563727e-08|Running
681.554931640625,150.76651000976562,-747.75439453125|-0.5548445582389832,1.7940502416990967e-08,-0.8319540023803711|1.2233168256159388e-08,1,1.3405784038411639e-08|Running
681.2991943359375,150.76651000976562,-748.1445922851562|-0.5883508920669556,5.272152048263479e-09,-0.8086057305335999|6.372749439265135e-09,1,1.8831667336627333e-09|Running
681.0270385742188,150.76651000976562,-748.5236206054688|-0.6173118352890015,-7.329690188129234e-09,-0.7867186069488525|4.47782019796783e-11,1,-9.35192367990112e-09|Running
680.740966796875,150.76651000976562,-748.892333984375|-0.6557971835136414,-1.9817189667037383e-08,-0.7549371123313904|-6.80856748758174e-09,1,-2.033566737225101e-08|Running
