Replay 1|true|1226
144.2988739013672,149.47341918945312,-222.62350463867188|-0.009555554948747158,6.876944524947248e-08,-0.999954342842102|-5.305501815655589e-09,1,6.882328307256103e-08|Freefall
144.2933349609375,149.8074951171875,-223.19015502929688|-0.009749351069331169,1.0720135179553836e-07,-0.999952495098114|-8.754898139784473e-09,1,1.0729181099122798e-07|Freefall
144.28778076171875,150.08706665039062,-223.75680541992188|-0.009771755896508694,1.456041189840107e-07,-0.9999522566795349|-1.2213682509809587e-08,1,1.4573042506071943e-07|Freefall
144.2822265625,150.31214904785156,-224.32345581054688|-0.009774346835911274,1.315742395036068e-07,-0.9999522566795349|-1.1185862014428949e-08,1,1.316898590175697e-07|Freefall
144.27667236328125,150.48272705078125,-224.89010620117188|-0.009774644859135151,1.0009715367687022e-07,-0.9999522566795349|-8.664614803421955e-09,1,1.0018663232358449e-07|Freefall
144.2711181640625,150.5988006591797,-225.45675659179688|-0.009774682112038136,6.864694057640008e-08,-0.9999521970748901|-6.145557840397942e-09,1,6.871029256672045e-08|Freefall
144.26556396484375,150.66036987304688,-226.02340698242188|-0.009774686768651009,3.722360375491007e-08,-0.9999521970748901|-3.628654932086306e-09,1,3.7260853957832296e-08|Freefall
144.260009765625,150.66744995117188,-226.59005737304688|-0.009774687699973583,5.827118343404436e-09,-0.9999521970748901|-1.113901526572647e-09,1,5.838285410675326e-09|Freefall
144.25445556640625,150.62002563476562,-227.15670776367188|-0.009774687699973583,-2.554253875075574e-08,-0.9999521970748901|1.3987049296559917e-09,1,-2.555743172649727e-08|Freefall
144.2489013671875,150.51809692382812,-227.72335815429688|-0.009774687699973583,-5.6885390620209364e-08,-0.9999521970748901|3.909165879889542e-09,1,-5.6926321434502825e-08|Freefall
144.24334716796875,150.36167907714844,-228.29000854492188|-0.009774687699973583,-8.820146035759535e-08,-0.9999521970748901|6.417483433551752e-09,1,-8.826840769415867e-08|Freefall
144.23779296875,150.1507568359375,-228.85665893554688|-0.009774687699973583,-1.1949077816097997e-07,-0.9999521970748901|8.923660033133274e-09,1,-1.195837171508174e-07|Freefall
144.23223876953125,149.8853302001953,-229.42330932617188|-0.009775836952030659,-1.5075335113579058e-07,-0.9999521970748901|1.1427546908748809e-08,1,-1.508722675680474e-07|Freefall
144.2266845703125,149.56541442871094,-229.98995971679688|-0.009775790385901928,-1.4660034253211052e-07,-0.9999521970748901|1.1207265337986883e-08,1,-1.4671691417333932e-07|Freefall
144.22113037109375,149.1909942626953,-230.55661010742188|-0.009774497710168362,-1.0707712050361806e-07,-0.9999522566795349|8.266368922704714e-09,1,-1.0716303933122617e-07|Freefall
144.2169189453125,149.1329345703125,-230.9858856201172|-0.00977450329810381,-6.758762083336478e-08,-0.9999522566795349|5.327791541276383e-09,1,-6.764292237448899e-08|Landed
144.2130126953125,149.13177490234375,-231.38705444335938|-0.00977449119091034,-2.8131804441500208e-08,-0.9999522566795349|2.3917214875268655e-09,1,-2.815652777599098e-08|Landed
144.2091064453125,149.1317596435547,-231.78765869140625|-0.009774490259587765,1.1290345547365632e-08,-0.9999522566795349|-5.418433479675855e-10,1,1.1296180879583062e-08|Running
144.2041778564453,149.1317596435547,-232.29148864746094|-0.009774490259587765,5.0678867324904786e-08,-0.9999522566795349|-3.472904408496902e-09,1,5.071523290212099e-08|Running
144.19776916503906,148.86715698242188,-232.9442901611328|-0.009774490259587765,9.986725757471504e-08,-0.9999522566795349|-7.1332135753721104e-09,1,9.994175798055949e-08|Running
144.1936798095703,148.8285369873047,-233.36289978027344|-0.00977627094835043,8.69078320420158e-08,-0.9999521970748901|-6.277473207916273e-09,1,8.69733582931076e-08|Running
144.1897735595703,148.82777404785156,-233.76394653320312|-0.009775228798389435,5.654281309830367e-08,-0.9999521970748901|-4.162938438412311e-09,1,5.6586209495890216e-08|Running
144.1858673095703,149.69322204589844,-234.16470336914062|-0.009774331003427505,2.6203725411733103e-08,-0.9999522566795349|-2.0501698116959233e-09,1,2.6225016824810155e-08|Jumping
144.1827850341797,150.30653381347656,-234.4801483154297|-0.00977437011897564,3.4664007220186477e-09,-0.9999522566795349|-4.667388697754404e-10,1,3.4711287177913164e-09|Freefall
144.17832946777344,151.0766143798828,-234.93548583984375|-0.009774412028491497,-2.6827395416262334e-08,-0.9999522566795349|1.6429259064310031e-09,1,-2.684473621172856e-08|Freefall
144.17349243164062,151.7921905517578,-235.43055725097656|-0.00977441668510437,-5.709534534048544e-08,-0.9999522566795349|3.750793009515974e-09,1,-5.713473782975598e-08|Freefall
144.16827392578125,152.45326232910156,-235.96534729003906|-0.00977441668510437,-8.733746170719314e-08,-0.9999522566795349|5.856865215037033e-09,1,-8.73988881266996e-08|Freefall
144.16275024414062,153.05984497070312,-236.5292510986328|-0.00977379735559225,-1.1755378181987908e-07,-0.9999522566795349|7.961202364015207e-09,1,-1.1763720664248467e-07|Freefall
144.15719604492188,153.61192321777344,-237.09585571289062|-0.009776045568287373,-1.4774431633668428e-07,-0.9999521970748901|1.0063406996607682e-08,1,-1.4784976087867108e-07|Freefall
144.15164184570312,154.1094970703125,-237.66250610351562|-0.009775960817933083,-1.5997814273305266e-07,-0.9999521970748901|1.0934945393614726e-08,1,-1.600926822220572e-07|Freefall
144.14608764648438,154.55258178710938,-238.22915649414062|-0.009775894694030285,-1.1843175684589369e-07,-0.9999521970748901|8.119905636760905e-09,1,-1.1851680170593681e-07|Freefall
144.14053344726562,154.941162109375,-238.79580688476562|-0.009776022285223007,-7.692087677924064e-08,-0.9999521970748901|5.30724619807188e-09,1,-7.697644122117708e-08|Freefall
144.13497924804688,155.27523803710938,-239.36245727539062|-0.009776018559932709,-3.544547055867042e-08,-0.9999521970748901|2.4970079337549578e-09,1,-3.547157589878225e-08|Freefall
144.12942504882812,155.5548095703125,-239.92910766601562|-0.009776018559932709,5.9944991193106034e-09,-0.9999521970748901|-3.1082628138001667e-10,1,5.997824459313961e-09|Freefall
144.12387084960938,155.77989196777344,-240.49575805664062|-0.009776018559932709,4.7399058900055024e-08,-0.9999521970748901|-3.116257918378551e-09,1,4.7431790051177813e-08|Freefall
144.11831665039062,155.95046997070312,-241.06240844726562|-0.009776018559932709,8.876823898162911e-08,-0.9999521970748901|-5.919288614819607e-09,1,8.88303475221619e-08|Freefall
144.11276245117188,156.06654357910156,-241.62905883789062|-0.009776018559932709,1.3010206600938545e-07,-0.9999521970748901|-8.719920785438262e-09,1,1.301935412811872e-07|Freefall
144.10720825195312,156.12811279296875,-242.19570922851562|-0.009776018559932709,1.36626653102212e-07,-0.9999521970748901|-9.178547699661976e-09,1,1.3672291743205278e-07|Freefall
144.10165405273438,156.13519287109375,-242.76235961914062|-0.009776018559932709,1.0838657260592299e-07,-0.9999521970748901|-7.298170512370916e-09,1,1.0846310516399171e-07|Freefall
144.09609985351562,156.0877685546875,-243.32901000976562|-0.009776018559932709,8.017063635179511e-08,-0.9999521970748901|-5.4194031484655625e-09,1,8.022745134894649e-08|Freefall
144.09054565429688,155.98583984375,-243.89566040039062|-0.009776018559932709,5.197880525997789e-08,-0.9999521970748901|-3.542243609544471e-09,1,5.201592045978032e-08|Freefall
144.08499145507812,155.8294219970703,-244.46231079101562|-0.009776018559932709,2.3811065119616615e-08,-0.9999521970748901|-1.6666908964069194e-09,1,2.382849828563849e-08|Freefall
144.07943725585938,155.61849975585938,-245.02896118164062|-0.009776018559932709,-4.332604941481577e-09,-0.9999521970748901|2.0725633709250957e-10,1,-4.334838266117913e-09|Freefall
144.07388305664062,155.3530731201172,-245.59561157226562|-0.009776018559932709,-3.245222757186639e-08,-0.9999521970748901|2.079599603632687e-09,1,-3.247410873541412e-08|Freefall
144.06832885742188,155.0331573486328,-246.16226196289062|-0.009776018559932709,-6.054782630826594e-08,-0.9999521970748901|3.950340055070001e-09,1,-6.058933621488904e-08|Freefall
144.06277465820312,154.6587371826172,-246.72891235351562|-0.009776018559932709,-8.86194087001968e-08,-0.9999521970748901|5.819480453084225e-09,1,-8.86805437971816e-08|Freefall
144.05722045898438,154.2298126220703,-247.29556274414062|-0.009776335209608078,-1.1666701027479576e-07,-0.9999521970748901|7.68698971143067e-09,1,-1.1674773503500546e-07|Freefall
144.05166625976562,153.7463836669922,-247.86221313476562|-0.009773576632142067,-1.4469064524291753e-07,-0.9999522566795349|9.553280833074496e-09,1,-1.447909312446427e-07|Freefall
144.04611206054688,153.20846557617188,-248.42886352539062|-0.00438659405335784,-1.7051139877821697e-07,-0.9999904036521912|1.23188481637726e-08,1,-1.7056707690699113e-07|Freefall
144.04344177246094,152.6160430908203,-248.99551391601562|-0.0040575009770691395,-1.3931013143064774e-07,-0.999991774559021|1.0419056728494525e-08,1,-1.393535598026574e-07|Freefall
144.04124450683594,151.9691162109375,-249.56216430664062|-0.003866183338686824,-9.035910863985919e-08,-0.9999925494194031|7.137660684719549e-09,1,-9.038738113531508e-08|Freefall
144.03904724121094,151.26768493652344,-250.12881469726562|-0.0038440634962171316,-4.144627041569038e-08,-0.9999926090240479|3.831397865639019e-09,1,-4.146130549997906e-08|Freefall
144.03684997558594,150.5117645263672,-250.69546508789062|-0.003842482576146722,7.424817205503587e-09,-0.9999926090240479|5.257874691189102e-10,1,7.42285166666079e-09|Freefall
144.03465270996094,150.39759826660156,-251.26211547851562|-0.003842263715341687,5.6254158664614806e-08,-0.9999926090240479|-2.7770743482591342e-09,1,5.626524668400634e-08|Landed
144.03245544433594,150.39535522460938,-251.82876586914062|-0.009773961268365383,1.0502027691927651e-07,-0.9999522566795349|-5.743310715899952e-09,1,1.0508142622711603e-07|Landed
144.02740478515625,150.19635009765625,-252.39541625976562|-0.009775657206773758,8.240336768494672e-08,-0.9999521970748901|-4.875312153984623e-09,1,8.245496729841761e-08|Running
144.02186584472656,149.9132080078125,-252.96206665039062|-0.01570901833474636,5.981263484500232e-08,-0.9998766183853149|-3.5188751912329508e-09,1,5.987530471429636e-08|Running
144.01345825195312,149.5755615234375,-253.52865600585938|-0.01570901833474636,3.724120389847485e-08,-0.9998766183853149|-2.6525366347840418e-09,1,3.728747444142755e-08|Running
144.00460815429688,150.4512176513672,-254.09524536132812|-0.01570901833474636,1.468905352908223e-08,-0.9998766183853149|-1.7869374868695331e-09,1,1.4718940732905139e-08|Jumping
143.99571228027344,151.27578735351562,-254.66183471679688|-0.015708981081843376,-7.843831362208675e-09,-0.9998766183853149|-9.220773589113662e-10,1,-7.83031239848242e-09|Freefall
143.98680114746094,152.04586791992188,-255.22842407226562|-0.015708966180682182,-3.035746942714468e-08,-0.9998766183853149|-5.7955425181166476e-11,1,-3.036030449266036e-08|Freefall
143.97789001464844,152.76144409179688,-255.79501342773438|-0.01570734567940235,-5.285186688297472e-08,-0.9998766183853149|8.054811262425687e-10,1,-5.2871040878699205e-08|Freefall
143.96897888183594,153.42251586914062,-256.3616638183594|-0.01570987142622471,-7.532704415780245e-08,-0.9998766183853149|1.6679896353011259e-09,1,-7.536254997830838e-08|Freefall
143.96006774902344,154.0290985107422,-256.9283142089844|-0.015709780156612396,-9.77830296733373e-08,-0.9998766183853149|2.5298936279227746e-09,1,-9.783484244962892e-08|Freefall
143.95115661621094,154.5811767578125,-257.4949645996094|-0.015709828585386276,-1.2021983764043398e-07,-0.9998766183853149|3.391044334222215e-09,1,-1.2028795026708394e-07|Freefall
143.94224548339844,155.07875061035156,-258.0616149902344|-0.015709826722741127,-1.4263748937537457e-07,-0.9998766183853149|4.251460516968564e-09,1,-1.4272190185238287e-07|Freefall
143.93333435058594,155.52183532714844,-258.6282653808594|-0.015709826722741127,-1.650360132998685e-07,-0.9998766183853149|5.111137735269722e-09,1,-1.65136682994671e-07|Freefall
143.92442321777344,155.91041564941406,-259.1949157714844|-0.015709826722741127,-1.5216113524729735e-07,-0.9998766183853149|4.829303179576527e-09,1,-1.522557937505553e-07|Freefall
143.91551208496094,156.24449157714844,-259.7615661621094|-0.015709826722741127,-1.0405803152480075e-07,-0.9998766183853149|3.407423232459905e-09,1,-1.0412441042717546e-07|Freefall
143.90660095214844,156.52406311035156,-260.3282165527344|-0.015709826722741127,-5.599600072514477e-08,-0.9998766183853149|1.9867629763581363e-09,1,-5.6034124895631976e-08|Freefall
143.89808654785156,156.7491455078125,-260.8699951171875|-0.015709953382611275,-7.97499577487315e-09,-0.9998766183853149|5.673219116708594e-10,1,-7.984893635182289e-09|Freefall
143.89019775390625,156.9197235107422,-261.3720703125|-0.015710003674030304,4.000500908318827e-08,-0.9998766183853149|-8.508984072896908e-10,1,4.002331621677513e-08|Freefall
143.8829345703125,157.03579711914062,-261.8343811035156|-0.01571001298725605,8.794405204071154e-08,-0.9998766183853149|-2.267907195374619e-09,1,8.799053574648497e-08|Freefall
143.87628173828125,157.0973663330078,-262.2569885253906|-0.01571001298725605,1.35842157078514e-07,-0.9998766183853149|-3.683706450985369e-09,1,1.3591680669833295e-07|Freefall
143.87026977539062,157.1044464111328,-262.639892578125|-0.01571001298725605,1.3025834277868853e-07,-0.9998766183853149|-3.6049905283164208e-09,1,1.3033105972226622e-07|Freefall
143.8648681640625,157.05702209472656,-262.9830627441406|-0.01571001298725605,1.0687322316016434e-07,-0.9998766183853149|-3.0287850005805694e-09,1,1.069339958803539e-07|Freefall
143.860107421875,156.95509338378906,-263.2865295410156|-0.01571001298725605,8.350806268708766e-08,-0.9998766183853149|-2.453071079600022e-09,1,8.355691250017117e-08|Freefall
143.85595703125,156.79867553710938,-263.55029296875|-0.01571001298725605,6.016284714860376e-08,-0.9998766183853149|-1.8778489874193838e-09,1,6.019978116000857e-08|Freefall
143.85243225097656,156.58775329589844,-263.7743225097656|-0.01571001298725605,3.683756233385793e-08,-0.9998766183853149|-1.3031178358602347e-09,1,3.6862584096297724e-08|Freefall
143.8495330810547,156.32232666015625,-263.9586486816406|-0.01571001298725605,1.353218959110336e-08,-0.9998766183853149|-7.288772918556674e-10,1,1.354531242725443e-08|Freefall
143.8468017578125,155.91390991210938,-264.1332092285156|-0.01571001298725605,-1.5571549383253114e-08,-0.9998766183853149|-1.1765825293219567e-11,1,-1.5573286660242047e-08|Freefall
143.8456268310547,155.62799072265625,-264.2081604003906|-0.01571001298725605,-3.301888540363507e-08,-0.9998766183853149|4.1813394413559024e-10,1,-3.3029529333816754e-08|Freefall
143.8438262939453,155.19906616210938,-264.322998046875|-0.015709882602095604,-5.6264621406398874e-08,-0.9998766183853149|9.90905912878759e-10,1,-5.628713495298143e-08|Freefall
143.84140014648438,154.71563720703125,-264.4775390625|-0.015709830448031425,-7.94905119505529e-08,-0.9998766183853149|1.563181695196647e-09,1,-7.952488090268162e-08|Freefall
143.83834838867188,154.17771911621094,-264.6717834472656|-0.015709826722741127,-1.0269657479966554e-07,-0.9998766183853149|2.134961984978645e-09,1,-1.0274279560462674e-07|Freefall
143.8346710205078,153.58529663085938,-264.90576171875|-0.01032177172601223,-1.2370352919788274e-07,-0.9999467134475708|3.3705362945113393e-09,1,-1.237449112068134e-07|Freefall
143.82958984375,152.76812744140625,-265.2540588378906|-0.010003624483942986,-1.4424823291392386e-07,-0.9999499917030334|4.35655644892563e-09,1,-1.442990367195307e-07|Freefall
143.82638549804688,152.2369384765625,-265.4928283691406|-0.009788825176656246,-1.5639206196738087e-07,-0.9999520778656006|4.943982112592948e-09,1,-1.5644795325897576e-07|Freefall
143.8219451904297,151.48101806640625,-265.845947265625|-0.009778476320207119,-1.7257019635508186e-07,-0.9999521970748901|5.684893444879435e-09,1,-1.7263404572531726e-07|Freefall
143.81729125976562,150.67059326171875,-266.2388000488281|-0.0097759198397398,-1.5400672737087007e-07,-0.9999521970748901|5.21877652204239e-09,1,-1.5406510556204012e-07|Freefall
143.81243896484375,149.8056640625,-266.67138671875|-0.009775623679161072,-1.0074619183342293e-07,-0.9999521970748901|3.5483018745452455e-09,1,-1.0078569090410383e-07|Freefall
143.80738830566406,148.88624572753906,-267.1436767578125|-0.009775590151548386,-4.7531180769055936e-08,-0.9999521970748901|1.8792096767583644e-09,1,-4.755182203552977e-08|Freefall
