Replay 1|true|798
-2008.811279296875,-121.77605438232422,93.5199966430664|-0.9828383922576904,5.565867695622728e-07,0.18446862697601318|5.457887937154737e-07,1,-1.0931182004014772e-07|Running
-2009.59130859375,-121.77605438232422,93.69708251953125|-0.981311023235321,2.244887298274989e-07,0.19242843985557556|2.19671221657336e-07,1,-4.6370235651238545e-08|Running
-2010.502197265625,-121.77605438232422,93.90000915527344|-0.9800477027893066,1.4057108899123705e-07,0.1987624168395996|1.37426567903276e-07,1,-2.9615698338147922e-08|Running
-2011.803466796875,-119.74504852294922,94.18943786621094|-0.9783273339271545,8.0152977943726e-07,0.20706427097320557|7.826207024663745e-07,1,-1.7323390011370066e-07|Jumping
-2013.1158447265625,-118.04389953613281,94.42342376708984|-0.9802106022834778,2.9764635200990597e-07,0.19795753061771393|2.9056846528874303e-07,1,-6.480201619751824e-08|Freefall
-2013.9073486328125,-117.1815414428711,94.53868103027344|-0.9822470545768738,4.290219806080131e-07,0.1875917613506317|4.197469536393328e-07,1,-8.916574500972274e-08|Freefall
-2014.7025146484375,-116.43793487548828,94.62731170654297|-0.9849875569343567,9.056448107003234e-07,0.17262522876262665|8.884235853656719e-07,1,-1.7702284083043196e-07|Freefall
-2015.4979248046875,-115.81307983398438,94.71257781982422|-0.9872959852218628,9.781659855434555e-07,0.15889190137386322|9.618163403501967e-07,1,-1.7979945710067113e-07|Freefall
-2016.4259033203125,-115.23416137695312,94.81210327148438|-0.9892657399177551,6.378539296747476e-07,0.14612771570682526|6.287977498686814e-07,1,-1.0816464879326304e-07|Freefall
-2017.486572265625,-114.77046966552734,94.9276123046875|-0.9907844066619873,3.2658272175467573e-07,0.1354483962059021|3.2267536198560265e-07,1,-5.080171661120403e-08|Freefall
-2018.41455078125,-114.53791046142578,95.02851867675781|-0.9916942715644836,2.238655838482373e-07,0.12861742079257965|2.2151050416141516e-07,1,-3.261521541730872e-08|Freefall
-2019.342529296875,-114.46698760986328,95.12938690185547|-0.9923405647277832,1.87166406817596e-07,0.12353216111660004|1.8537068058321893e-07,1,-2.6030065214399656e-08|Freefall
-2020.2713623046875,-114.55768585205078,95.22028350830078|-0.9930702447891235,1.9165770481777145e-07,0.11752240359783173|1.899456663068122e-07,1,-2.576796376274615e-08|Freefall
-2021.2001953125,-114.81002807617188,95.3076171875|-0.9937336444854736,1.9148093599596905e-07,0.11177393794059753|1.899077091138679e-07,1,-2.4721773073110853e-08|Freefall
-2022.1298828125,-115.22399139404297,95.39289093017578|-0.9942773580551147,1.7785136208203767e-07,0.10682931542396545|1.7650955896897358e-07,1,-2.2015566258914987e-08|Freefall
-2022.9268798828125,-115.70747375488281,95.46281433105469|-0.9946978092193604,1.772087188101068e-07,0.10284122079610825|1.7596819645859796e-07,1,-2.1135047489906356e-08|Freefall
-2023.990234375,-116.53682708740234,95.5506820678711|-0.9952497482299805,1.6706739813798777e-07,0.0973547175526619|1.660013708715269e-07,1,-1.9049773314350205e-08|Freefall
-2024.9207763671875,-117.43569946289062,95.61858367919922|-0.9957914352416992,1.7989189871059352e-07,0.09164860099554062|1.788500298971485e-07,1,-1.9581067434160104e-08|Freefall
-2025.8521728515625,-118.4961929321289,95.67842102050781|-0.9963623285293579,1.886634919401331e-07,0.08521772921085358|1.8768827203530236e-07,1,-1.9455624666875337e-08|Freefall
-2026.5174560546875,-119.35264587402344,95.72071075439453|-0.9966877102851868,1.8549445712778834e-07,0.08132430911064148|1.8461656736690202e-07,1,-1.831413065644938e-08|Freefall
-2027.3157958984375,-120.48925018310547,95.77146911621094|-0.9969870448112488,1.8143568070172478e-07,0.07756789773702621|1.8065911433495785e-07,1,-1.702863094976692e-08|Freefall
-2028.9124755859375,-122.59281921386719,95.87305450439453|-0.9974219799041748,5.365030730786202e-08,0.07175922393798828|5.359160937246088e-08,1,-2.7432880411737415e-09|Landed
-2029.7108154296875,-122.45378875732422,95.92383575439453|-0.9975577592849731,9.764878683427014e-08,0.06984653323888779|9.742895201725332e-08,1,-6.55414789108022e-09|Running
-2030.5091552734375,-122.35063934326172,95.97921752929688|-0.9975842833518982,8.79413946108798e-08,0.06946612894535065|8.767817405441747e-08,1,-6.838225985461577e-09|Running
-2031.3067626953125,-122.30620574951172,96.03868865966797|-0.9975269436836243,3.187084729461276e-08,0.07028491050004959|3.170281814846021e-08,1,-3.50617113120677e-09|Running
-2032.2373046875,-122.28646087646484,96.10765838623047|-0.9974635243415833,-1.5881505888160063e-08,0.07117979973554611|-1.6001033387169628e-08,1,-1.1090484086651031e-09|Running
-2033.1678466796875,-122.27963256835938,96.18017578125|-0.9973587393760681,-3.914980695185477e-08,0.07263261079788208|-3.9312279653813675e-08,1,-8.073384738516154e-10|Running
-2033.83251953125,-122.27771759033203,96.23221588134766|-0.9972881078720093,-3.138179138773012e-08,0.07359610497951508|-3.1667177324834483e-08,1,-2.7108497668848486e-09|Running
-2035.95947265625,-122.27617645263672,96.39875793457031|-0.9971060752868652,7.538689317243552e-08,0.0760231763124466|7.437876803351173e-08,1,-1.609210542596884e-08|Running
-2037.157958984375,-122.27606964111328,96.46138763427734|-0.9975660443305969,1.3239608165349637e-07,0.0697278156876564|1.3186937053433212e-07,1,-1.2156772477567301e-08|Running
-2039.2908935546875,-122.27605438232422,96.51663970947266|-0.9989056587219238,2.691778604457795e-07,0.04677031189203262|2.686452660327632e-07,1,-1.767330637392206e-08|Running
-2040.2239990234375,-122.27605438232422,96.50115203857422|-0.9994840621948242,5.221378955866385e-07,0.032118357717990875|5.215267719904659e-07,1,-2.7404599478586533e-08|Running
-2041.0238037109375,-122.27605438232422,96.48204040527344|-0.999792218208313,4.874913202002062e-07,0.020384572446346283|4.871824330621166e-07,1,-2.0118603671903657e-08|Running
-2041.5570068359375,-122.27605438232422,96.46910095214844|-0.9999029636383057,3.630898675055505e-07,0.013932467438280582|3.629560865192616e-07,1,-1.2129810045280465e-08|Running
-2042.2235107421875,-122.27605438232422,96.45291900634766|-0.9999738931655884,2.2616168848799134e-07,0.007225637324154377|2.2612729821958055e-07,1,-5.577228456843386e-09|Running
-2042.8900146484375,-122.27605438232422,96.4367446899414|-0.9999986290931702,1.5324766877711227e-07,0.0016627293080091476|1.5324323499044112e-07,1,-2.793655307087306e-09|Running
-2043.5565185546875,-122.27605438232422,96.42056274414062|-0.9999957084655762,1.4634726142048748e-07,-0.0029219991993159056|1.463534573531433e-07,1,-1.905600344187519e-09|Running
-2044.3563232421875,-122.27605438232422,96.40113067626953|-0.9999725222587585,1.1797006038705149e-07,-0.007415103260427713|1.1798071142266053e-07,1,-9.990906990609005e-10|Running
-2045.0228271484375,-122.27605438232422,96.38495635986328|-0.9999456405639648,1.3226240014319046e-07,-0.010428355075418949|1.3227609940713592e-07,1,-6.230110316529647e-10|Running
-2045.8226318359375,-121.01786804199219,96.36553955078125|-0.9999039173126221,3.0162942721290165e-07,-0.013860217295587063|3.016655512055877e-07,1,-5.151939430625418e-10|Jumping
-2046.4891357421875,-120.06008911132812,96.34980773925781|-0.9998753666877747,2.3090126433089608e-07,-0.015788180753588676|2.309324997895601e-07,1,-1.5512516271520838e-10|Freefall
-2047.2889404296875,-119.01960754394531,96.33101654052734|-0.9998480677604675,1.7425617215849343e-07,-0.017431357875466347|1.7427542786663253e-07,1,4.1441416964715927e-10|Freefall
-2048.0888671875,-118.0978775024414,96.31527709960938|-0.9998369216918945,1.4655670099728013e-07,-0.01805862970650196|1.4656083635600226e-07,1,1.0938927541559451e-09|Freefall
-2048.888671875,-117.29489135742188,96.30005645751953|-0.9998326301574707,1.2205005361920485e-07,-0.01829458586871624|1.2203770438645734e-07,1,1.7915162686676922e-09|Freefall
-2049.6884765625,-116.61066436767578,96.28784942626953|-0.9998414516448975,9.973375370009308e-08,-0.017805317416787148|9.97051756712608e-08,1,2.4925046471224732e-09|Freefall
-2050.48828125,-116.04518127441406,96.27595520019531|-0.9998520612716675,8.399661055591423e-08,-0.017202157527208328|8.395384298864883e-08,1,3.2079634504356136e-09|Freefall
-2051.5546875,-115.4759292602539,96.26009368896484|-0.9998630285263062,7.1485942498839e-08,-0.016549227759242058|7.142666902382189e-08,1,4.172906908905816e-09|Freefall
-2052.3544921875,-115.18753051757812,96.24819946289062|-0.9998690485954285,6.623690751439426e-08,-0.016181673854589462|6.616634351530593e-08,1,4.896149707889208e-09|Freefall
-2053.02099609375,-115.03791046142578,96.23828125|-0.9998728632926941,6.337255342714343e-08,-0.01594417542219162|6.329294421902887e-08,1,5.497656552222452e-09|Freefall
-2053.6875,-114.97075653076172,96.232177734375|-0.9998881220817566,6.843448829840781e-08,-0.01495927944779396|6.835085031298149e-08,1,6.102132132923543e-09|Freefall
-2054.35400390625,-114.98606872558594,96.2265853881836|-0.9999041557312012,9.601525619018503e-08,-0.013845409266650677|9.593159688847663e-08,1,6.706857291760571e-09|Freefall
-2055.15380859375,-115.11328887939453,96.22223663330078|-0.9999255537986755,1.4688087901504332e-07,-0.01220017671585083|1.4681003790428804e-07,1,6.702083776843892e-09|Freefall
-2055.8203125,-115.31002807617188,96.2206039428711|-0.9999439716339111,1.5448010515228816e-07,-0.010584589093923569|1.5444884127191472e-07,1,3.771134071683946e-09|Freefall
-2056.6201171875,-115.65496063232422,96.2255630493164|-0.9999725818634033,1.662144200054172e-07,-0.007402148097753525|1.6621949328055052e-07,1,-7.169891763636471e-11|Freefall
-2057.1533203125,-115.95088958740234,96.2293472290039|-0.9999856352806091,1.6409255465532624e-07,-0.005357360001653433|1.6410417913448327e-07,1,-1.7284913500503762e-09|Freefall
-2057.81982421875,-116.39501953125,96.2361068725586|-0.9999961853027344,1.6504621669355402e-07,-0.002764855045825243|1.6505445898928883e-07,1,-2.7522322199047267e-09|Freefall
-2058.486328125,-116.92161560058594,96.24560546875|-1,1.6643062394905428e-07,0.00006840665446361527|1.6643043920794298e-07,1,-2.8236508686774187e-09|Freefall
-2059.01953125,-117.40226745605469,96.25346374511719|-0.9999977350234985,1.5703309941272892e-07,0.002127957995980978|1.5702815403528803e-07,1,-2.486913341925856e-09|Freefall
-2059.68603515625,-118.07730102539062,96.26698303222656|-0.999987006187439,1.7020389009303472e-07,0.005097225308418274|1.7019242193327955e-07,1,-2.6829380939119574e-09|Freefall
-2060.3525390625,-118.83480072021484,96.28101348876953|-0.9999691247940063,1.6553160264720646e-07,0.007859734818339348|1.6551348380744457e-07,1,-2.954515521125245e-09|Freefall
-2061.152099609375,-119.85264587402344,96.2978515625|-0.9999436736106873,1.6739369357310352e-07,0.010613244026899338|1.6736420604956947e-07,1,-3.6672338499244006e-09|Freefall
-2061.818603515625,-120.79157257080078,96.31187438964844|-0.9999223351478577,1.516887380148546e-07,0.012463944032788277|1.516528271849893e-07,1,-3.825817884717253e-09|Freefall
-2062.351806640625,-121.60208129882812,96.32306671142578|-0.9999064207077026,8.41827514364013e-08,0.013682334683835506|8.415636187919517e-08,1,-2.504285001592166e-09|Landed
-2063.018310546875,-122.5750961303711,96.33704376220703|-0.9998880624771118,3.167458828556846e-08,0.01496024802327156|3.165219553125098e-08,1,-1.7337038471509914e-09|Landed
-2063.684814453125,-122.55014038085938,96.35102081298828|-0.9998716711997986,4.382974427841191e-09,0.016021843999624252|4.356436988928181e-09,1,-1.691233486589283e-09|Running
-2064.484619140625,-122.39849090576172,96.36779022216797|-0.9998543858528137,-6.0895972708863155e-09,0.017063459381461143|-6.130015162142399e-09,1,-2.316373759470025e-09|Running
-2065.151123046875,-122.33415985107422,96.36444854736328|-0.9999001026153564,5.462445784587544e-08,0.014133969321846962|5.456090335087538e-08,1,-4.881983262094991e-09|Running
-2065.951171875,-122.29946899414062,96.34699249267578|-0.9999735355377197,1.5910116246686812e-07,0.0072751278057694435|1.590738492041055e-07,1,-4.333288838864746e-09|Running
-2066.749755859375,-122.28544616699219,96.3039779663086|-0.9999904632568359,4.2235595287820615e-07,-0.004372754599899054|4.223874157105456e-07,1,-6.2760681096563076e-09|Running
-2067.803466796875,-122.2788314819336,96.13988494873047|-0.9990907907485962,0.000002968039780171239,-0.042633261531591415|0.0000029690972951357253,1,3.851070928817535e-08|Running
-2068.83154296875,-122.27686309814453,95.8586654663086|-0.9948081374168396,0.000006881295576022239,-0.10176806151866913|0.000006872716767247766,1,4.349187747720862e-07|Running
-2069.581787109375,-122.27637481689453,95.58143615722656|-0.9883416295051575,0.00000855629605212016,-0.1522524207830429|0.000008511064152116887,1,9.487984584666265e-07|Running
-2070.1982421875,-122.27619171142578,95.3281478881836|-0.9812894463539124,0.00000829940108815208,-0.19253844022750854|0.000008210434316424653,1,0.000001259949726772902|Running
-2070.806884765625,-122.2761001586914,95.05620574951172|-0.9730719923973083,0.000007334365818678634,-0.23050135374069214|0.000007202379038062645,1,0.0000014140141502139159|Running
-2071.654541015625,-122.27605438232422,94.66626739501953|-0.9609225988388062,0.000005550961759581696,-0.276817262172699|0.000005387566943682032,1,0.0000013508088159142062|Running
-2072.502197265625,-122.68157196044922,94.27508544921875|-0.9498236179351807,0.0000034209570003440604,-0.31278595328330994|0.000003281030558355269,1,9.736896799950046e-07|Running
-2073.22802734375,-123.18380737304688,93.9385757446289|-0.9417449235916138,0.000002095991476380732,-0.3363278806209564|0.000001991676072066184,1,6.551367164320254e-07|Running
-2073.9521484375,-123.8047866821289,93.59909057617188|-0.9347895979881287,0.0000013394125062404783,-0.35520195960998535|0.0000012629571983779897,1,4.4710697011396405e-07|Running
-2074.5546875,-124.34933471679688,93.31362915039062|-0.9297125935554504,9.82794404080778e-07,-0.3682858645915985|9.216763601216371e-07,1,3.41854644148043e-07|Running
-2075.753662109375,-124.29072570800781,92.72938537597656|-0.9198761582374573,7.780603823448473e-07,-0.39220890402793884|7.223349030027748e-07,1,2.8964601028746984e-07|Running
-2076.468505859375,-124.25234985351562,92.37067413330078|-0.9146005511283875,6.071289249121037e-07,-0.40435856580734253|5.604592843155842e-07,1,2.3378396463158424e-07|Running
-2077.06298828125,-124.23812103271484,92.06844329833984|-0.9107091426849365,4.509030588906171e-07,-0.41304829716682434|4.142969771692151e-07,1,1.7818506137246004e-07|Running
-2077.65625,-124.23143005371094,91.76365661621094|-0.9071627259254456,3.528938918861968e-07,-0.4207800328731537|3.2292419405166584e-07,1,1.4247137869460857e-07|Running
-2078.36572265625,-124.22791290283203,91.39441680908203|-0.903184175491333,2.897179740557476e-07,-0.4292532205581665|2.6397452757009887e-07,1,1.1951070177929068e-07|Running
-2079.428955078125,-124.22614288330078,90.83831787109375|-0.898036003112793,1.9680295793023106e-07,-0.4399219751358032|1.7825824727424333e-07,1,8.347076629888761e-08|Running
-2080.136474609375,-124.22574615478516,90.46539306640625|-0.8952306509017944,1.5595206548368878e-07,-0.44560301303863525|1.4076293552989227e-07,1,6.718259015769945e-08|Running
-2080.8427734375,-124.2255859375,90.09013366699219|-0.8927685618400574,1.3444689273001131e-07,-0.45051559805870056|1.2101969559807912e-07,1,5.860909624288979e-08|Running
-2081.4365234375,-124.22554016113281,89.78662872314453|-0.8920634984970093,9.849961912777871e-08,-0.45191001892089844|8.846559751418681e-08,1,4.333316638849283e-08|Running
-2082.393310546875,-124.22554016113281,89.31649017333984|-0.8933157324790955,9.13847415517921e-08,-0.4494296610355377|8.169811849256803e-08,1,4.094640360108315e-08|Running
-2083.247802734375,-124.22554016113281,88.94102478027344|-0.8982505798339844,3.2096428981276404e-07,-0.439483642578125|2.8949907004971465e-07,1,1.3862081971183216e-07|Running
-2083.741455078125,-124.22554016113281,88.73882293701172|-0.9020353555679321,4.960659794051026e-07,-0.4316622018814087|4.4907969254381896e-07,1,2.1076716905099602e-07|Running
-2084.371337890625,-124.22554016113281,88.52143859863281|-0.9096133708953857,0.000001293447667194414,-0.41545575857162476|0.0000011787878975155763,1,5.324428684616578e-07|Running
-2085.13671875,-124.22554016113281,88.28770446777344|-0.9201972484588623,0.000002279337195432163,-0.3914550244808197|0.0000020969193883502157,1,8.934811717153934e-07|Running
-2085.779296875,-124.22554016113281,88.11072540283203|-0.9288424253463745,0.0000024862301870598458,-0.37047505378723145|0.000002308052899024915,1,9.242534702025296e-07|Running
